Supp Conf  Rule
 0.4  1.0  I.Bruce -> S.Hill
 0.4  0.4  S.Hill -> I.Bruce
 0.2  0.6  I.Bruce -> S.Hill left
 0.2  0.6  I.Bruce S.Hill -> left
 0.2  1.0  I.Bruce left -> S.Hill
 0.2  0.2  S.Hill -> I.Bruce left
 0.2  0.5  S.Hill left -> I.Bruce
 0.2  0.5  left -> I.Bruce S.Hill
 0.2  0.6  I.Bruce -> left
 0.2  0.5  left -> I.Bruce
 0.3  0.3  S.Hill -> V.Davis
 0.3  1.0  V.Davis -> S.Hill
 0.5  0.5  S.Hill -> left
 0.5  1.0  left -> S.Hill
 0.4  0.4  S.Hill -> right
 0.4  1.0  right -> S.Hill
